MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366515000,2024-01-15T07:50:00,29.29076,-96.08275,8.6,175.7,179,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T07:50:00,29.53407,-94.71986,0.2,304.3,304,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T07:50:00,29.74749,-95.00062,0.1,78.7,79,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T07:50:00,29.58059,-94.04985,7.1,70.4,70,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T07:55:00,28.77900,-96.39288,12.3,204.4,205,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T07:55:00,30.80897,-94.88556,11.7,0.1,4,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T07:55:00,29.53427,-94.26178,5.8,191.8,195,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T07:55:00,29.01367,-94.29359,6.8,148.4,146,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T07:55:00,29.28077,-96.08107,7.3,167.2,171,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T07:55:00,29.53433,-94.72029,0.3,309.8,305,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T07:55:00,29.74757,-95.00034,0.2,69.1,71,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T07:55:00,29.58161,-94.04213,4.9,76.7,81,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:00:00,28.76738,-96.40407,10.9,216.6,220,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:00:00,30.82261,-94.88470,9.8,7.6,3,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:00:00,29.52568,-94.26206,6.2,177.4,181,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:00:00,29.00825,-94.28797,5.3,141.0,137,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:00:00,29.26949,-96.08071,8.1,181.5,178,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:00:00,29.53444,-94.72045,0.1,307.4,306,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:00:00,29.74757,-95.00034,0.0,58.5,56,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:00:00,29.58164,-94.03387,5.2,85.9,89,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:05:00,28.75838,-96.41825,11.1,230.1,234,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:05:00,30.83535,-94.88168,9.4,14.4,11,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:05:00,29.51490,-94.26087,7.8,176.1,174,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:05:00,29.00539,-94.28492,2.8,133.7,137,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:05:00,29.25888,-96.07975,7.7,174.4,175,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:05:00,29.53448,-94.72051,0.0,308.1,312,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:05:00,29.74757,-95.00034,0.0,54.5,51,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:05:00,29.58003,-94.02342,6.7,103.7,100,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:10:00,28.74601,-96.43400,13.4,230.6,228,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:10:00,30.84895,-94.87998,9.9,8.4,6,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:10:00,29.50511,-94.26224,7.1,186.0,186,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:10:00,29.00008,-94.27936,5.2,136.2,137,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:10:00,29.24622,-96.08020,9.1,180.8,181,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:10:00,29.53462,-94.72068,0.1,314.0,313,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:10:00,29.74765,-95.00027,0.1,33.6,38,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:10:00,29.57932,-94.01558,4.9,92.9,95,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:15:00,28.73833,-96.44965,11.3,242.6,240,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:15:00,30.86314,-94.87831,10.3,5.2,5,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:15:00,29.49887,-94.26252,4.5,185.6,182,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:15:00,28.99453,-94.27530,4.7,143.3,147,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:15:00,29.23086,-96.08336,11.2,187.3,190,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:15:00,29.53485,-94.72106,0.3,302.1,305,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:15:00,29.74765,-95.00027,0.0,54.2,52,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:15:00,29.57998,-94.00715,5.3,81.6,84,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:20:00,28.73348,-96.46911,12.8,256.2,254,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:20:00,30.87928,-94.87862,11.6,3.0,359,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:20:00,29.49168,-94.26199,5.2,176.5,176,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:20:00,28.98886,-94.27156,4.7,145.0,149,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:20:00,29.21558,-96.08708,11.2,192.9,192,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:20:00,29.53498,-94.72123,0.1,310.4,310,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:20:00,29.74765,-95.00027,0.0,47.2,45,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:20:00,29.58008,-93.99669,6.5,86.3,89,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:25:00,28.73190,-96.48886,12.5,267.9,264,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:25:00,30.89365,-94.88049,10.4,350.0,353,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
,2024-01-15T08:25:00,30.89365,-94.88049,10.4,350.0,353,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:25:00,29.48482,-94.26317,5.0,187.6,188,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:25:00,28.98330,-94.26824,4.5,157.4,152,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:25:00,29.20506,-96.09091,8.0,199.0,197,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:25:00,29.53542,-94.72160,0.4,322.4,323,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:25:00,29.74774,-95.00015,0.1,45.3,47,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:25:00,29.57895,-93.98552,7.0,98.9,96,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:30:00,28.73437,-96.51242,15.0,278.4,276,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:30:00,30.90505,-94.88397,8.5,349.0,345,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:30:00,29.47545,-94.26528,6.9,190.7,191,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:30:00,28.97937,-94.26434,3.7,140.4,139,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:30:00,29.19405,-96.09278,8.0,184.6,188,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:30:00,29.53552,-94.72168,0.1,323.8,324,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:30:00,29.74802,-94.99985,0.3,47.5,42,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:30:00,29.57466,-93.97281,8.5,107.7,111,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:35:00,28.73492,-96.53254,12.7,276.7,271,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:35:00,30.91786,-94.89189,10.4,331.6,332,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:35:00,29.46679,-94.26543,6.2,183.7,180,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:35:00,28.97685,-94.26066,2.9,127.3,127,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:35:00,29.18333,-96.09140,7.8,173.9,173,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:35:00,29.53587,-94.72184,0.3,342.1,338,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:35:00,29.74802,-94.99985,0.0,30.1,27,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:35:00,29.57058,-93.96546,5.5,120.7,122,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:40:00,28.73181,-96.55037,11.5,254.2,258,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:40:00,30.92996,-94.89978,10.0,331.0,330,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:40:00,29.46088,-94.26421,4.3,174.8,169,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:40:00,28.97167,-94.25482,5.2,132.1,135,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:40:00,29.17111,-96.08773,9.1,170.2,165,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:40:00,29.53607,-94.72201,0.2,323.9,323,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:40:00,29.74802,-94.99985,0.0,25.5,24,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:40:00,29.56776,-93.96104,3.4,127.2,126,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:45:00,28.72349,-96.57089,14.3,241.3,245,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:45:00,30.94203,-94.91181,11.4,317.0,319,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:45:00,29.45268,-94.25985,6.5,154.3,155,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:45:00,28.96541,-94.24793,6.3,137.3,136,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:45:00,29.16202,-96.08507,6.8,166.8,165,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:45:00,29.53650,-94.72227,0.4,332.4,332,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:45:00,29.74808,-94.99980,0.0,36.8,38,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:45:00,29.56577,-93.95635,3.3,116.5,116,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:50:00,28.71448,-96.58684,12.0,232.4,237,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:50:00,30.94945,-94.92299,8.7,308.5,307,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:50:00,29.44390,-94.25208,8.0,144.6,142,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:50:00,28.96129,-94.24404,3.8,140.0,140,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:50:00,29.14961,-96.08384,9.0,178.8,175,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:50:00,29.53680,-94.72248,0.2,330.0,328,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:50:00,29.74827,-94.99954,0.2,45.0,49,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:50:00,29.56080,-93.94663,7.1,118.7,120,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T08:55:00,28.70638,-96.60597,13.4,242.9,244,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T08:55:00,30.95542,-94.93714,9.7,295.2,296,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T08:55:00,29.43633,-94.24523,6.9,141.0,141,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T08:55:00,28.95866,-94.24050,2.9,126.7,130,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T08:55:00,29.13459,-96.07863,11.3,167.3,163,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T08:55:00,29.53700,-94.72261,0.2,329.7,330,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T08:55:00,29.74830,-94.99948,0.0,64.6,60,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T08:55:00,29.55718,-93.94204,3.9,132.0,132,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:00:00,28.69462,-96.62259,13.5,232.7,231,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
366999001,2024-01-15T09:00:00,28.69462,-96.62259,13.5,232.7,231,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:00:00,30.96312,-94.94895,9.2,307.5,307,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:00:00,29.42893,-94.24134,5.9,159.1,155,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:00:00,28.95501,-94.23647,3.7,137.2,136,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:00:00,29.12264,-96.07574,8.8,169.5,168,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:00:00,29.53704,-94.72263,0.0,344.0,340,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:00:00,29.74853,-94.99900,0.3,60.7,60,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:00:00,29.55296,-93.93433,5.7,124.7,122,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:05:00,28.68418,-96.63745,12.0,231.8,231,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:05:00,30.97409,-94.96099,10.8,312.5,316,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:05:00,29.42193,-94.23766,5.5,153.5,155,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:05:00,28.95024,-94.23243,4.3,138.6,143,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:05:00,29.10810,-96.07512,10.5,180.8,177,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:05:00,29.53736,-94.72273,0.2,348.1,344,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:05:00,29.74853,-94.99900,0.0,59.5,56,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:05:00,29.54883,-93.92915,4.4,130.8,132,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:10:00,28.67385,-96.65019,11.0,226.7,227,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:10:00,30.98375,-94.96994,8.9,316.5,321,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:10:00,29.41611,-94.23479,4.6,155.5,156,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:10:00,28.94659,-94.23051,2.9,155.2,155,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:10:00,29.09585,-96.07277,8.9,167.4,170,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:10:00,29.53742,-94.72274,0.0,351.9,354,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:10:00,29.74856,-94.99892,0.0,59.4,63,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:10:00,29.54214,-93.92214,6.5,133.9,137,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:15:00,28.66354,-96.66294,11.0,232.0,227,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
366999001,2024-01-15T09:15:00,28.66354,-96.66294,11.0,232.0,227,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:15:00,30.99610,-94.97874,10.4,329.1,328,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:15:00,29.41120,-94.23331,3.7,169.3,165,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:15:00,28.94303,-94.22771,3.1,148.7,145,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:15:00,29.08497,-96.06946,8.1,168.9,165,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:15:00,29.53746,-94.72274,0.0,359.9,358,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:15:00,29.74856,-94.99892,0.0,60.8,57,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:15:00,29.53551,-93.91592,6.2,144.6,140,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:20:00,28.64973,-96.67700,13.3,224.1,221,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:20:00,31.00542,-94.98782,8.7,317.2,320,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:20:00,29.40501,-94.22987,5.0,156.3,154,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:20:00,28.94103,-94.22550,2.0,136.3,135,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:20:00,29.07347,-96.06643,8.5,167.8,167,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:20:00,29.53746,-94.72274,0.0,6.1,4,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:20:00,29.74856,-94.99892,0.0,50.6,55,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:20:00,29.53044,-93.91052,5.0,132.7,137,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:25:00,28.64026,-96.69316,12.3,238.1,236,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:25:00,31.01552,-95.00347,12.1,309.8,306,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:25:00,29.39895,-94.22630,4.9,153.9,152,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:25:00,28.93670,-94.22100,4.2,134.9,137,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:25:00,29.06253,-96.06553,7.9,177.9,175,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:25:00,29.53790,-94.72282,0.3,349.6,350,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:25:00,29.74859,-94.99884,0.1,64.9,69,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:25:00,29.52724,-93.90584,3.7,131.9,128,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:30:00,28.63221,-96.70923,11.7,242.4,240,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:30:00,31.02465,-95.01633,10.3,312.0,309,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:30:00,29.39179,-94.22179,5.9,156.1,151,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:30:00,28.93215,-94.21819,3.7,153.9,151,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:30:00,29.04898,-96.06247,9.9,165.4,168,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:30:00,29.53819,-94.72297,0.2,335.6,335,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:30:00,29.74873,-94.99833,0.3,75.0,72,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:30:00,29.52080,-93.89931,6.2,136.6,138,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:35:00,28.62554,-96.72673,12.1,246.8,246,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:35:00,31.03350,-95.02852,9.9,313.1,310,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:35:00,29.38619,-94.21757,4.8,150.6,146,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:35:00,28.92732,-94.21453,4.2,144.4,146,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:35:00,29.03802,-96.06041,8.0,173.2,170,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:35:00,29.53829,-94.72305,0.1,322.8,324,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:35:00,29.74873,-94.99833,0.0,60.0,64,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:35:00,29.51745,-93.89547,3.4,138.0,134,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:40:00,28.61498,-96.74227,12.4,232.4,232,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:40:00,31.04429,-95.04317,11.9,310.8,310,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:40:00,29.38023,-94.21210,5.5,137.2,141,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:40:00,28.91924,-94.21129,6.2,163.4,160,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:40:00,29.02638,-96.05915,8.4,171.7,174,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:40:00,29.53844,-94.72314,0.1,331.5,334,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:40:00,29.74885,-94.99808,0.2,65.9,62,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:40:00,29.51302,-93.89127,4.1,135.8,140,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:45:00,28.60173,-96.75614,13.0,220.1,222,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:45:00,31.05510,-95.05364,10.1,324.4,320,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:45:00,29.37541,-94.20673,4.8,134.7,135,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:45:00,28.91364,-94.20695,4.9,148.0,145,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
366515000,2024-01-15T09:45:00,29.01394,-96.06039,9.0,183.6,185,PORT PILOT II,9051234,WDE4410,60,0,45,12,3.8,60,A
367011500,2024-01-15T09:45:00,29.53863,-94.72327,0.2,330.0,328,ANCHOR QUEEN,9330012,WDF2277,80,1,230,40,13.0,80,A
368112900,2024-01-15T09:45:00,29.74885,-94.99808,0.0,62.3,59,HARBOR MOOR,,WDG9001,52,5,30,10,3.5,,A
367445090,2024-01-15T09:45:00,29.50566,-93.88130,8.2,127.5,130,LONE FISHER,,,30,0,20,7,2.8,,B
366999001,2024-01-15T09:50:00,28.58701,-96.76852,13.2,217.8,216,GULF VOYAGER,9134221,WDA2911,70,0,180,28,9.2,70,A
367123450,2024-01-15T09:50:00,31.06462,-95.05956,7.8,336.6,331,TEXAS STAR,9256677,WDB5522,80,0,250,44,12.5,80,A
368080720,2024-01-15T09:50:00,29.37239,-94.20100,4.2,124.9,121,BAYOU TUG 7,,WDC7003,52,0,32,11,4.0,,A
367777123,2024-01-15T09:50:00,28.91170,-94.20450,2.1,132.8,132,MISS GALVESTON,,WDD1180,30,0,24,8,3.1,,B
